15603,88.48,2,44.240000,50083.2,Medium Value
17673,4173.88,13,321.070000,363479.4,High Value
12908,1776.00,5,355.200000,402118.2,High Value
16903,1041.75,3,347.250000,393118.2,High Value
14833,94.80,1,94.800000,107321.4,High Value
14448,375.35,2,187.680000,212470.2,High Value
13678,232.60,1,232.600000,263323.8,High Value
14667,20395.34,54,377.690000,427579.2,High Value
15822,1840.06,6,306.680000,347189.4,High Value
13897,1160.72,3,386.910000,438017.4,High Value
14282,7250.76,25,290.030000,328339.8,High Value
15437,393.45,2,196.730000,222715.8,High Value
16571,4248.74,10,424.870000,480990.6,High Value
13127,259.17,1,259.170000,293403.6,High Value
12742,1201.52,1,1201.520000,1360227.6,High Value
15052,207.73,1,207.730000,235168.2,High Value
12357,18287.66,3,6095.890000,6901090.2,High Value
18111,405.85,1,405.850000,459459,High Value
13512,713.39,4,178.350000,201907.8,High Value
17341,1272.21,5,254.440000,288048.6,High Value
15271,4528.54,24,188.690000,213613.2,High Value
12576,2142.72,8,267.840000,303219,High Value
14501,251.21,2,125.610000,142201.8,High Value
13346,299.40,6,49.900000,56491.2,Medium Value
15656,748.50,4,187.130000,211847.4,High Value
17009,242.06,1,242.060000,274033.8,High Value
12961,211.99,1,211.990000,239992.2,High Value
14886,364.80,1,364.800000,412986.6,High Value
13731,610.59,2,305.300000,345627,High Value
17779,650.32,3,216.770000,245403,High Value
16041,3166.40,3,1055.470000,1194886.8,High Value
14116,1382.74,5,276.550000,313079.4,High Value
13565,414.80,3,138.270000,156533.4,High Value
16677,880.62,2,440.310000,498470.4,High Value
15875,108.52,1,108.520000,122853.6,High Value
15105,3094.91,9,343.880000,389302.2,High Value
13180,86.10,1,86.100000,97473.6,Medium Value
18217,945.04,4,236.260000,267467.4,High Value
16260,1035.45,1,1035.450000,1172221.2,High Value
12795,430.48,1,430.480000,487341,High Value
12410,1013.71,3,337.900000,382532.4,High Value
15490,210.85,1,210.850000,238701.6,High Value
14720,663.81,3,221.270000,250497,High Value
13950,745.06,4,186.270000,210873.6,High Value
14335,454.86,2,227.430000,257470.2,High Value
17447,541.53,2,270.770000,306536.4,High Value
17115,2761.49,7,394.500000,446608.8,High Value
13784,2910.23,14,207.870000,235326.6,High Value
15324,140.22,1,140.220000,158742,High Value
16094,3695.56,11,335.960000,380336.4,High Value
15709,327.85,2,163.930000,185583.6,High Value
12629,1558.22,2,779.110000,882021.6,High Value
13399,275.40,3,91.800000,103926.6,High Value
14169,621.51,2,310.760000,351808.2,High Value
13014,5381.08,11,489.190000,553806,High Value
14554,2279.49,4,569.870000,645143.4,High Value
17885,156.34,1,156.340000,176990.4,High Value
14003,209.41,1,209.410000,237070.8,High Value
13233,1176.46,4,294.120000,332969.4,High Value
14388,6388.20,16,399.260000,451998,High Value
15158,606.02,2,303.010000,343035,High Value
12848,208.00,1,208.000000,235474.2,High Value
15928,293.53,1,293.530000,332301.6,High Value
13618,177.34,1,177.340000,200764.8,High Value
15543,242.26,2,121.130000,137129.4,High Value
17553,3757.60,4,939.400000,1063485,High Value
14773,140.55,1,140.550000,159114.6,High Value
16783,391.95,1,391.950000,443721.6,High Value
12463,1344.78,4,336.200000,380608.2,High Value
16313,274.15,2,137.080000,155187,High Value
16451,1013.15,3,337.720000,382329,High Value
13067,508.51,3,169.500000,191889,High Value
12682,22950.22,52,441.350000,499647.6,High Value
14607,23763.13,22,1080.140000,1222815.6,High Value
16147,2398.91,5,479.780000,543153.6,High Value
15377,1211.75,4,302.940000,342955.8,High Value
14222,683.17,1,683.170000,773409.6,High Value
15762,583.75,2,291.880000,330435,High Value
17221,976.62,5,195.320000,221119.2,High Value
13837,266.59,2,133.300000,150906.6,High Value
17991,300.30,3,100.100000,113322.6,High Value
16680,821.45,3,273.820000,309988.8,High Value
13452,729.80,3,243.270000,275403.6,High Value
14992,210.50,1,210.500000,238305.6,High Value
15981,9362.77,21,445.850000,504741.6,High Value
16366,1548.13,4,387.030000,438152.4,High Value
14826,385.20,2,192.600000,218041.2,High Value
14441,4611.69,11,419.240000,474616.8,High Value
15596,2727.72,9,303.080000,343114.2,High Value
16889,2526.65,6,421.110000,476733.6,High Value
15211,894.41,2,447.210000,506282.4,High Value
12901,17654.54,28,630.520000,713804.4,High Value
13671,172.60,1,172.600000,195399,High Value
13286,734.91,1,734.910000,831983.4,High Value
12516,2648.62,4,662.160000,749624.4,High Value
17118,157.02,1,157.020000,177760.8,High Value
14056,8152.71,23,354.470000,401292,High Value
17659,3586.99,14,256.210000,290052,High Value
16200,5608.10,12,467.340000,529070.4,High Value
17327,152.35,2,76.180000,86243.4,Medium Value
13890,2927.38,14,209.100000,236719.8,High Value
18097,4627.92,11,420.720000,476292.6,High Value
14275,1189.38,6,198.230000,224413.2,High Value
16786,51.84,1,51.840000,58687.2,Medium Value
13505,4393.63,4,1098.410000,1243497.6,High Value
16557,281.85,2,140.930000,159544.8,High Value
14660,285.74,2,142.870000,161740.8,High Value
12735,779.57,2,389.790000,441277.2,High Value
12350,334.40,1,334.400000,378570.6,High Value
15430,954.75,2,477.380000,540437.4,High Value
15815,2100.60,5,420.120000,475614,High Value
15045,735.66,2,367.830000,416415.6,High Value
13120,30.60,1,30.600000,34642.8,Medium Value
16034,911.32,6,151.890000,171952.2,High Value
14494,401.46,3,133.820000,151497,High Value
14879,185.06,1,185.060000,209503.8,High Value
12954,162.45,1,162.450000,183907.8,High Value
13724,213.01,1,213.010000,241146,High Value
16454,30.95,4,7.740000,8762.4,Low Value
14109,144.20,1,144.200000,163247.4,High Value
15649,1660.35,4,415.090000,469918.8,High Value
15264,848.40,2,424.200000,480232.8,High Value
17224,100.86,1,100.860000,114183,High Value
17765,524.00,4,131.000000,148303.8,High Value
12569,4124.69,32,128.900000,145926,High Value
13339,860.12,1,860.120000,973733.4,High Value
14713,5115.76,21,243.610000,275788.8,High Value
18203,492.52,4,123.130000,139393.8,High Value
16892,754.75,7,107.820000,122061.6,High Value
16253,7272.20,7,1038.890000,1176116.4,High Value
13173,2399.82,11,218.170000,246987,High Value
16663,165.00,1,165.000000,186795,High Value
12403,1019.36,2,509.680000,577002.6,High Value
14328,445.05,1,445.050000,503836.2,High Value
13558,594.52,4,148.630000,168262.2,High Value
15098,39916.50,3,13305.500000,15063012,High Value
17662,412.92,2,206.460000,233731.8,High Value
15483,817.82,10,81.780000,92583,Medium Value
15868,94.53,1,94.530000,107017.2,High Value
13943,246.54,1,246.540000,279104.4,High Value
17433,569.96,2,284.980000,322623,High Value
12788,444.90,4,111.230000,125922.6,High Value
16087,1739.92,5,347.980000,393944.4,High Value
13777,49638.26,61,813.740000,921225.6,High Value
16560,3048.38,8,381.050000,431382.6,High Value
17871,1068.95,5,213.790000,242029.8,High Value
15702,140.39,2,70.200000,79471.8,Medium Value
13392,91.14,1,91.140000,103177.8,High Value
14162,289.36,2,144.680000,163791,High Value
14547,3974.75,8,496.840000,562467.6,High Value
12622,180.10,1,180.100000,203889.6,High Value
15317,129.75,1,129.750000,146889,High Value
17330,423.80,4,105.950000,119944.8,High Value
17101,2507.05,7,358.150000,405457.2,High Value
13007,175.25,1,175.250000,198397.8,High Value
14932,666.13,2,333.070000,377065.8,High Value
18100,451.56,1,451.560000,511205.4,High Value
13611,3297.93,10,329.790000,373352.4,High Value
15536,259.09,1,259.090000,293313.6,High Value
17539,1176.84,4,294.210000,333072,High Value
16769,1117.05,4,279.260000,316146.6,High Value
12841,6958.20,40,173.960000,196938,High Value
17768,3292.73,7,470.390000,532522.8,High Value
16306,1124.72,7,160.670000,181893.6,High Value
14381,625.94,2,312.970000,354310.2,High Value
12456,3181.04,3,1060.350000,1200411,High Value
13996,895.76,2,447.880000,507040.2,High Value
15921,775.26,4,193.820000,219421.8,High Value
13226,312.46,2,156.230000,176866.2,High Value
14766,6375.73,11,579.610000,656170.2,High Value
15151,2085.61,2,1042.810000,1180553.4,High Value
16998,402.00,5,80.400000,91020.6,Medium Value
15755,5993.12,17,352.540000,399106.8,High Value
17436,534.06,5,106.810000,120918.6,High Value
14215,3250.33,9,361.150000,408853.8,High Value
15370,3739.01,8,467.380000,529115.4,High Value
17977,1511.45,2,755.730000,855554.4,High Value
17207,292.62,1,292.620000,331272,High Value
16437,301.25,2,150.630000,170526.6,High Value
16140,1433.46,3,477.820000,540934.2,High Value
14985,292.01,2,146.010000,165295.8,High Value
13060,307.53,1,307.530000,348150.6,High Value
13445,241.90,1,241.900000,273852,High Value
14600,865.17,2,432.590000,489729.6,High Value
16666,217.71,2,108.860000,123238.8,High Value
13830,156.85,1,156.850000,177568.2,High Value
12675,957.25,2,478.630000,541852.2,High Value
18206,314.66,1,314.660000,356223.6,High Value
16359,2697.75,16,168.610000,190881,High Value
14819,456.41,4,114.100000,129171.6,High Value
16875,4234.53,11,384.960000,435808.8,High Value
15974,3442.15,7,491.740000,556693.2,High Value
14049,13023.40,13,1001.800000,1134127.8,High Value
12509,176.50,1,176.500000,199814.4,High Value
14434,1372.80,6,228.800000,259021.8,High Value
12894,157.35,1,157.350000,178133.4,High Value
15589,478.53,3,159.510000,180579.6,High Value
15204,316.58,1,316.580000,358396.2,High Value
17104,474.03,1,474.030000,536644.8,High Value
17874,683.46,6,113.910000,128955.6,High Value
13279,137.75,1,137.750000,155944.8,High Value
13883,6560.02,15,437.330000,495097.2,High Value
13498,327.38,1,327.380000,370623.6,High Value
12728,1070.17,5,214.030000,242301.6,High Value
13113,18230.07,37,492.700000,557780.4,High Value
15808,17180.25,21,818.110000,926173.8,High Value
16772,3698.05,3,1232.680000,1395504,High Value
14268,354.85,1,354.850000,401722.2,High Value
16193,630.43,2,315.220000,356857.2,High Value
17313,2328.84,1,2328.840000,2636454.6,High Value
15038,1146.53,9,127.390000,144216,High Value
14653,3593.06,12,299.420000,338970.6,High Value
18083,463.53,1,463.530000,524757.6,High Value
17542,340.85,3,113.620000,128628,High Value
15423,266.89,3,88.960000,100710,High Value
16543,292.21,1,292.210000,330807.6,High Value
15642,105.78,1,105.780000,119752.2,High Value
16027,2048.36,15,136.560000,154598.4,High Value
14872,816.60,3,272.200000,308154.6,High Value
17980,1012.72,4,253.180000,286623,High Value
17210,251.72,1,251.720000,284968.8,High Value
12562,4966.92,9,551.880000,624778.2,High Value
14102,1105.88,5,221.180000,250396.2,High Value
13332,350.90,1,350.900000,397249.2,High Value
15257,685.90,2,342.950000,388249.2,High Value
14487,1266.27,7,180.900000,204795,High Value
16440,3856.97,6,642.830000,727740,High Value
12947,1603.99,6,267.330000,302641.2,High Value
13717,1763.30,8,220.410000,249523.2,High Value
17751,157.86,1,157.860000,178711.2,High Value
14321,2218.06,7,316.870000,358725.6,High Value
17419,6126.25,18,340.350000,385306.2,High Value
15861,4369.20,12,364.100000,412192.8,High Value
15091,1046.61,3,348.870000,394952.4,High Value
12396,931.43,1,931.430000,1054461.6,High Value
16246,821.35,2,410.680000,464925.6,High Value
13936,939.66,3,313.220000,354592.8,High Value
13166,875.93,2,437.970000,495820.8,High Value
16649,306.58,1,306.580000,347076,High Value
16878,13.30,1,13.300000,15057,Low Value
13551,244.20,2,122.100000,138227.4,High Value
18189,1403.73,3,467.910000,529716.6,High Value
15476,2209.98,4,552.500000,625478.4,High Value
14706,367.54,1,367.540000,416088,High Value
12781,826.74,2,413.370000,467971.2,High Value
17648,2216.37,5,443.270000,501822,High Value
14540,3709.64,11,337.240000,381785.4,High Value
13770,785.37,4,196.340000,222274.8,High Value
13000,1032.50,4,258.130000,292226.4,High Value
13385,534.57,1,534.570000,605181.6,High Value
15695,1131.04,4,282.760000,320110.2,High Value
16546,5307.07,5,1061.410000,1201611.6,High Value
17087,221.53,1,221.530000,250792.2,High Value
14155,118.75,1,118.750000,134434.8,High Value
17857,27347.04,24,1139.460000,1289970,High Value
12615,5740.98,8,717.620000,812410.2,High Value
16080,602.56,4,150.640000,170537.4,High Value
18086,101.34,1,101.340000,114726.6,High Value
15310,1634.64,1,1634.640000,1850558.4,High Value
17316,124.45,1,124.450000,140887.8,High Value
16755,2864.68,7,409.240000,463296.6,High Value
17754,4451.22,13,342.400000,387628.2,High Value
15144,12160.31,29,419.320000,474706.8,High Value
16984,10350.53,9,1150.060000,1301970.6,High Value
15529,4783.66,12,398.640000,451296,High Value
17525,1161.90,3,387.300000,438458.4,High Value
16299,193.65,1,193.650000,219229.2,High Value
12449,4835.89,6,805.980000,912441.6,High Value
14759,1625.97,3,541.990000,613580.4,High Value
13604,717.62,1,717.620000,812410.2,High Value
13219,76.23,1,76.230000,86299.2,Medium Value
13989,2026.06,5,405.210000,458733.6,High Value
14374,108.00,1,108.000000,122265,High Value
15914,205.99,2,103.000000,116605.8,High Value
12834,312.38,1,312.380000,353642.4,High Value
14593,3665.53,12,305.460000,345808.8,High Value
13823,3403.45,7,486.210000,550432.8,High Value
16652,17550.39,16,1096.900000,1241789.4,High Value
14978,3112.19,10,311.220000,352328.4,High Value
16133,22992.26,56,410.580000,464814,High Value
17963,643.16,4,160.790000,182028.6,High Value
15363,678.11,2,339.060000,383846.4,High Value
15748,609.81,3,203.270000,230119.2,High Value
18192,957.97,1,957.970000,1084507.2,High Value
12668,11383.03,10,1138.300000,1288657.8,High Value
13053,127.65,1,127.650000,144511.2,High Value
17193,2310.04,9,256.670000,290574,High Value
14208,567.05,2,283.530000,320981.4,High Value
17422,3594.76,11,326.800000,369966.6,High Value
13438,46.50,1,46.500000,52642.8,Medium Value
17631,998.49,7,142.640000,161481.6,High Value
15197,1877.51,6,312.920000,354252.6,High Value
17860,717.39,4,179.350000,203040,High Value
14042,431.98,1,431.980000,489040.2,High Value
16861,946.59,5,189.320000,214327.8,High Value
15967,2966.00,12,247.170000,279819,High Value
13657,382.14,2,191.070000,216307.8,High Value
13272,276.56,2,138.280000,156546,High Value
16352,494.44,2,247.220000,279874.8,High Value
14427,1263.52,4,315.880000,357604.2,High Value
17090,3080.18,13,236.940000,268237.8,High Value
14812,178.85,1,178.850000,202474.8,High Value
12887,222.40,1,222.400000,251776.8,High Value
12502,3723.87,5,744.770000,843145.2,High Value
15582,682.91,3,227.640000,257709.6,High Value
14646,528602.52,151,3500.680000,3963081.6,High Value
16186,8718.43,26,335.320000,379612.8,High Value
13491,4467.66,27,165.470000,187326,High Value
15031,3102.94,14,221.640000,250916.4,High Value
15416,4572.82,7,653.260000,739548,High Value
18069,4464.92,11,405.900000,459514.8,High Value
16758,369.34,1,369.340000,418125.6,High Value
13876,122.70,1,122.700000,138907.8,High Value
12721,4013.08,8,501.640000,567901.8,High Value
17299,993.23,6,165.540000,187405.2,High Value
13106,603.46,2,301.730000,341586,High Value
17528,3628.50,8,453.560000,513469.8,High Value
15801,1063.95,3,354.650000,401495.4,High Value
14261,1163.45,2,581.730000,658569.6,High Value
14095,2.95,1,2.950000,3339,Low Value
14480,1299.52,4,324.880000,367794,High Value
17966,1963.92,10,196.390000,222330.6,High Value
15635,100.35,1,100.350000,113605.2,High Value
15250,60.00,1,60.000000,67924.8,Medium Value
13710,509.52,3,169.840000,192274.2,High Value
16020,851.01,3,283.670000,321139.8,High Value
14865,92.52,4,23.130000,26184.6,Low Value
16426,1863.76,10,186.380000,210999.6,High Value
17196,327.75,1,327.750000,371043,High Value
17737,168.24,2,84.120000,95230.8,Medium Value
12940,899.69,2,449.850000,509270.4,High Value
13325,675.30,1,675.300000,764499.6,High Value
15854,5578.28,21,265.630000,300717,High Value
17634,2358.59,9,262.070000,296686.8,High Value
13929,3494.10,11,317.650000,359607.6,High Value
18175,176.10,1,176.100000,199360.8,High Value
15084,965.20,2,482.600000,546346.8,High Value
13544,790.20,6,131.700000,149095.8,High Value
13159,1429.35,4,357.340000,404541,High Value
16864,409.25,2,204.630000,231660,High Value
16239,1492.20,6,248.700000,281550.6,High Value
12774,98.70,1,98.700000,111736.8,High Value
14699,702.60,4,175.650000,198851.4,High Value
15469,874.25,3,291.420000,329913,High Value
14314,229.80,2,114.900000,130077,High Value
14533,3466.37,11,315.120000,356743.8,High Value
14918,5955.81,9,661.760000,749170.8,High Value
15303,1224.18,3,408.060000,461961,High Value
12993,1259.63,8,157.450000,178246.8,High Value
16532,8756.64,5,1751.330000,1982662.2,High Value
17302,1135.63,5,227.130000,257131.8,High Value
17843,320.40,2,160.200000,181360.8,High Value
16073,122.40,1,122.400000,138567.6,High Value
13763,5217.44,3,1739.150000,1968872.4,High Value
15688,190.57,1,190.570000,215742.6,High Value
14148,466.29,2,233.150000,263946.6,High Value
18072,247.44,1,247.440000,280125,High Value
17740,426.90,6,71.150000,80548.2,Medium Value
13597,396.71,2,198.360000,224560.8,High Value
13982,3954.29,9,439.370000,497406.6,High Value
15137,823.40,2,411.700000,466081.2,High Value
16970,71.40,1,71.400000,80830.8,Medium Value
16292,1253.76,5,250.750000,283870.8,High Value
18281,201.14,2,100.570000,113853.6,High Value
14367,9227.82,16,576.740000,652921.2,High Value
15907,882.72,3,294.240000,333106.2,High Value
15522,397.99,2,199.000000,225286.2,High Value
13212,786.83,3,262.280000,296924.4,High Value
14752,389.64,1,389.640000,441108,High Value
16126,14644.60,15,976.310000,1105270.2,High Value
14201,1193.54,10,119.350000,135115.2,High Value
16638,2380.13,15,158.680000,179640,High Value
13431,3316.24,8,414.530000,469285.2,High Value
18178,6103.74,11,554.890000,628185.6,High Value
15741,208.62,2,104.310000,118089,High Value
15356,3239.57,13,249.200000,282115.8,High Value
14586,237.36,1,237.360000,268713,High Value
17408,316.09,3,105.360000,119277,High Value
13816,571.67,2,285.840000,323596.8,High Value
14971,1097.98,3,365.990000,414333,High Value
17076,1242.75,6,207.130000,234489.6,High Value
14035,2794.75,9,310.530000,351547.2,High Value
14805,1082.55,7,154.650000,175077,High Value
14420,1639.17,4,409.790000,463919.4,High Value
13650,3288.00,10,328.800000,372231,High Value
15960,410.95,4,102.740000,116310.6,High Value
15575,30.10,1,30.100000,34075.8,Medium Value
13265,2092.66,5,418.530000,473814,High Value
16345,1178.79,2,589.400000,667252.8,High Value
15190,834.44,1,834.440000,944659.8,High Value
17846,2033.10,1,2033.100000,2301651,High Value
15794,777.00,2,388.500000,439817.4,High Value
14639,4978.96,9,553.220000,626293.8,High Value
15409,131.25,1,131.250000,148586.4,High Value
13869,7996.87,10,799.690000,905320.8,High Value
17514,522.00,2,261.000000,295475.4,High Value
13484,790.72,3,263.570000,298384.2,High Value
15024,3559.39,16,222.460000,251845.2,High Value
14254,601.03,1,601.030000,680419.8,High Value
18284,461.68,1,461.680000,522662.4,High Value
16744,1291.91,7,184.560000,208938.6,High Value
16179,215.83,1,215.830000,244339.2,High Value
16013,56078.44,84,667.600000,755782.2,High Value
15628,5333.08,17,313.710000,355147.2,High Value
14088,64036.80,16,4002.300000,4530960,High Value
17182,321.30,2,160.650000,181870.2,High Value
16412,593.19,5,118.640000,134310.6,High Value
13703,425.56,2,212.780000,240886.8,High Value
17952,788.46,4,197.120000,223156.8,High Value
14858,180.75,1,180.750000,204625.8,High Value
14473,234.34,2,117.170000,132647.4,High Value
15243,927.28,2,463.640000,524881.8,High Value
14307,4287.92,10,428.790000,485429.4,High Value
16850,332.41,1,332.410000,376317,High Value
15077,2428.08,2,1214.040000,1374400.8,High Value
14692,1715.14,12,142.930000,161809.2,High Value
15847,822.57,5,164.510000,186240.6,High Value
16232,2712.97,7,387.570000,438764.4,High Value
13922,865.20,3,288.400000,326494.8,High Value
15462,737.05,4,184.260000,208598.4,High Value
17620,81.44,1,81.440000,92197.8,Medium Value
14911,291420.81,398,732.210000,828927,High Value
15296,10323.03,12,860.250000,973879.2,High Value
18058,774.06,3,258.020000,292102.2,High Value
17288,2468.43,11,224.400000,254041.2,High Value
15681,2989.70,14,213.550000,241758,High Value
14526,258.65,1,258.650000,292815,High Value
16518,959.37,4,239.840000,271521,High Value
14141,915.13,4,228.780000,259000.2,High Value
16066,1521.04,5,304.210000,344392.2,High Value
13975,5256.40,12,438.030000,495889.2,High Value
17726,1092.06,7,156.010000,176617.8,High Value
16285,176.90,1,176.900000,200266.2,High Value
14745,2551.41,12,212.620000,240705,High Value
15515,171.81,1,171.810000,194504.4,High Value
15900,886.57,4,221.640000,250916.4,High Value
15130,330.11,1,330.110000,373714.2,High Value
14360,2118.03,4,529.510000,599452.2,High Value
16956,308.74,1,308.740000,349520.4,High Value
14194,18670.59,36,518.630000,587134.8,High Value
16119,1720.81,8,215.100000,243513,High Value
15734,2263.30,4,565.830000,640569.6,High Value
14579,105.56,1,105.560000,119503.8,High Value
14964,206.21,1,206.210000,233447.4,High Value
17394,203.87,1,203.870000,230799.6,High Value
16624,810.57,2,405.290000,458823.6,High Value
15349,463.91,2,231.960000,262600.2,High Value
18164,399.65,1,399.650000,452439,High Value
14413,764.52,4,191.130000,216376.2,High Value
15953,3440.34,18,191.130000,216376.2,High Value
17062,889.75,6,148.290000,167877,High Value
14798,724.31,8,90.540000,102499.2,High Value
15183,639.93,3,213.310000,241486.2,High Value
15568,758.29,3,252.760000,286146,High Value
16338,214.80,1,214.800000,243172.8,High Value
17832,155.37,1,155.370000,175892.4,High Value
16730,743.11,3,247.700000,280418.4,High Value
15402,1830.54,6,305.090000,345389.4,High Value
16172,1884.55,8,235.570000,266686.2,High Value
18270,444.55,3,148.180000,167752.8,High Value
14632,114.56,1,114.560000,129691.8,High Value
15787,933.26,3,311.090000,352180.8,High Value
15017,125.58,1,125.580000,142167.6,High Value
17500,1138.00,3,379.330000,429435,High Value
14466,4267.15,13,328.240000,371597.4,High Value
14851,829.41,3,276.470000,312989.4,High Value
16006,332.82,2,166.410000,188391.6,High Value
17168,400.20,1,400.200000,453061.8,High Value
15236,321.05,1,321.050000,363457.8,High Value
17938,144.29,1,144.290000,163350,High Value
16398,1705.80,2,852.900000,965559.6,High Value
15621,1293.03,4,323.260000,365959.8,High Value
16627,322.80,1,322.800000,365437.8,High Value
17606,87.30,1,87.300000,98830.8,Medium Value
14685,4536.64,8,567.080000,641984.4,High Value
15070,737.05,3,245.680000,278132.4,High Value
16836,782.37,4,195.590000,221425.2,High Value
16225,2859.31,15,190.620000,215798.4,High Value
15455,38.25,1,38.250000,43302.6,Medium Value
15840,355.56,2,177.780000,201263.4,High Value
14904,1630.49,4,407.620000,461462.4,High Value
15674,6948.23,13,534.480000,605079,High Value
16059,3053.57,12,254.460000,288072,High Value
17274,573.22,2,286.610000,324468,High Value
15289,1593.09,5,318.620000,360705.6,High Value
18044,3505.61,18,194.760000,220485.6,High Value
16733,259.68,1,259.680000,293981.4,High Value
12438,2906.85,2,1453.430000,1645412.4,High Value
16504,465.88,1,465.880000,527418,High Value
16401,6849.15,23,297.790000,337125.6,High Value
17171,384.59,2,192.300000,217701,High Value
15123,4656.17,5,931.230000,1054234.8,High Value
16278,1117.84,3,372.610000,421828.2,High Value
15893,305.28,1,305.280000,345603.6,High Value
15508,1000.27,6,166.710000,188730,High Value
16942,1904.99,9,211.670000,239628.6,High Value
12657,1643.18,4,410.800000,465062.4,High Value
17712,522.91,1,522.910000,591980.4,High Value
16112,195.74,4,48.940000,55404,Medium Value
16839,21758.25,44,494.510000,559828.8,High Value
17609,1887.90,11,171.630000,194301,High Value
15727,9371.71,15,624.780000,707306.4,High Value
14957,261.69,2,130.850000,148134.6,High Value
17380,645.00,3,215.000000,243399.6,High Value
16610,75.66,1,75.660000,85653,Medium Value
18150,566.58,3,188.860000,213805.8,High Value
15342,406.09,1,406.090000,459730.8,High Value
12491,460.40,1,460.400000,521213.4,High Value
17048,2071.68,7,295.950000,335041.2,High Value
15176,988.04,1,988.040000,1118548.8,High Value
15561,1934.39,8,241.800000,273738.6,High Value
17277,1065.35,2,532.680000,603041.4,High Value
16331,2037.70,6,339.620000,384480,High Value
15946,2304.18,3,768.060000,869511.6,High Value
16507,142.71,1,142.710000,161560.8,High Value
18047,326.09,2,163.050000,184586.4,High Value
17818,124.78,1,124.780000,141262.2,High Value
12710,1149.02,3,383.010000,433602,High Value
16945,8548.16,33,259.040000,293256,High Value
15395,107.45,1,107.450000,121642.2,High Value
16716,2149.68,3,716.560000,811209.6,High Value
17715,489.60,2,244.800000,277135.2,High Value
18256,110.70,1,110.700000,125321.4,High Value
12929,117.85,1,117.850000,133416,High Value
16165,79.90,1,79.900000,90453.6,Medium Value
15780,475.28,3,158.430000,179357.4,High Value
17486,396.87,1,396.870000,449292.6,High Value
